target,target_col,horizon,model,params_json,mean_rmse,mean_mae,mean_oos_r2_vs_persistence,fold_count
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",0.6178398596865099,0.37279157746888103,0.34012039929331295,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.6294061330393628,0.36205923718589295,0.24338703740361373,2
Wage,wage_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",0.636905849331088,0.3737702115809385,0.2144218914996296,2
Wage,wage_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",0.6935731314525927,0.4434614557185023,-0.20226460947597946,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",0.693579228154051,0.4434679957028142,-0.20231765416536385,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",0.6935792709500398,0.4434669384191903,-0.20232125518350952,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",0.695770124370511,0.44488205321930013,-0.23534514523199057,2
Wage,wage_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",0.6957758964412348,0.44489051572786215,-0.235302261919479,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",0.6957786915831485,0.4448888989479905,-0.23546259437325678,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",0.6959739078000842,0.44576218767016096,-0.2184184810858898,2
Wage,wage_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",0.6959896836704413,0.4457817583582715,-0.21853364727435354,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",0.6960006059570554,0.44579498461766043,-0.21860821624125892,2
Wage,wage_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",0.6987224594599515,0.44947597562711983,-0.23293597409712197,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",0.6987236617338601,0.4494770633864104,-0.232950716449685,2
Wage,wage_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",0.698727648995028,0.44948159690737816,-0.232991800944768,2
Wage,wage_target_12,12,Lasso,"{""alpha"": 0.02}",0.6132366292604587,0.34460897947029623,0.24402077202235772,2
Wage,wage_target_12,12,Lasso,"{""alpha"": 0.05}",0.6293956277539897,0.3693118501193507,0.20871490537941917,2
Wage,wage_target_12,12,Lasso,"{""alpha"": 0.01}",0.6374615841271828,0.37288407164133214,0.10193926640430168,2
Wage,wage_target_12,12,Lasso,"{""alpha"": 0.1}",0.6505941708399979,0.4003427393431479,0.15668518382834984,2
Wage,wage_target_12,12,Lasso,"{""alpha"": 0.005}",0.6599490223052871,0.4022492017169185,-0.008101321026074249,2
Wage,wage_target_12,12,Lasso,"{""alpha"": 0.001}",0.6801279990289057,0.42957453002471874,-0.08349066665524774,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.6101343097857075,0.3643059247540328,0.3476745671649174,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.6124870190535855,0.36681434229283716,0.33800189847873985,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.6148572952904731,0.3490464971759021,0.27720722427449906,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",0.615692394965023,0.35020364670150195,0.27389321097974634,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.6162885086524944,0.36993116628875,0.32034686402997026,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.6165535950088908,0.3690779304797844,0.3172933462548304,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.6210248598958115,0.35233855642248124,0.23562892221748266,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",0.6237892496133357,0.35687306606604735,0.22689095632849188,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.6243498727242537,0.35870064544409563,0.22307632001285882,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",0.6257513500353575,0.3613425598358524,0.22002772075343624,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.6280874351453773,0.35943323941863203,0.20194526277719343,2
Wage,wage_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",0.6289128955943879,0.3633870277672498,0.1943154465322965,2
Wage,wage_target_12,12,Ridge,"{""alpha"": 10.0}",0.6169850714067574,0.3520202354014551,0.24780606953685985,2
Wage,wage_target_12,12,Ridge,"{""alpha"": 5.0}",0.6318988813325658,0.3707435045039597,0.17498105516432305,2
Wage,wage_target_12,12,Ridge,"{""alpha"": 2.0}",0.6507202108873449,0.3947967926572917,0.077100141058564,2
Wage,wage_target_12,12,Ridge,"{""alpha"": 1.0}",0.6637873945040663,0.41037280012444943,0.002688073486754261,2
Wage,wage_target_12,12,Ridge,"{""alpha"": 0.5}",0.6755554174043176,0.4238452338461303,-0.07014698905236771,2
Wage,wage_target_12,12,Ridge,"{""alpha"": 0.1}",0.6935018526245521,0.4448123699342075,-0.19302403450030403,2
Wage,wage_target_12,12,Ridge,"{""alpha"": 0.01}",0.7001682483328594,0.45264660646848726,-0.24247183968717023,2
